Phylum,x,y
Firmicutes,-54.3119,1.4648
Proteobacteria,-14.3709,-11.3373
Bacteroidetes,1.0681,-30.0919
Firmicutes,41.9764,5.3827
Actinobacteria,83.4861,-20.2957
Bacteroidetes,12.8578,-26.0237
Firmicutes,-57.1125,-33.2051
Firmicutes,-42.9466,-36.0933
Firmicutes,-6.06691,67.5621
Actinobacteria,77.1237,-19.2309
Bacteroidetes,55.6729,29.396
Firmicutes,-33.5417,-6.01834
Bacteroidetes,-35.7052,-23.0457
Bacteroidetes,-84.6118,-31.2832
Firmicutes,-6.14476,67.1412
Actinobacteria,9.79842,54.8459
Bacteroidetes,55.7001,29.3894
Bacteroidetes,1.05524,-30.0934
Firmicutes,24.2488,60.6356
Actinobacteria,-24.1406,-68.0095
Firmicutes,-34.0297,-71.682
Firmicutes,-29.9238,-0.934635
Bacteroidetes,-25.305,-17.2826
Actinobacteria,75.043,-16.8488
Firmicutes,20.1271,63.9563
Bacteroidetes,-12.0293,7.57755
Firmicutes,72.0083,46.6782
Firmicutes,-54.5994,2.86138
Bacteroidetes,-84.9001,-30.7555
Firmicutes,-57.1102,-33.1786
Proteobacteria,15.1627,68.5115
Firmicutes,70.1293,2.27402
Firmicutes,19.2586,15.896
Bacteroidetes,4.72005,-30.0457
Bacteroidetes,-10.0688,18.7755
Proteobacteria,-14.371,-11.3378
Firmicutes,-43.0872,-36.1278
Firmicutes,27.9224,24.0729
Firmicutes,-38.3326,62.4795
Firmicutes,11.3767,40.9343
Firmicutes,38.4859,19.4939
Firmicutes,-7.95281,43.1457
Bacteroidetes,12.7197,-25.3151
Firmicutes,27.0103,-27.2774
Firmicutes,-42.0594,56.394
Firmicutes,-48.1961,-26.8534
Bacteroidetes,23.1731,-9.21686
Firmicutes,27.9934,24.0312
Firmicutes,41.1451,5.3047
Bacteroidetes,21.7325,34.1857
Firmicutes,-28.4104,75.7093
Firmicutes,-30.1963,-4.0099
Proteobacteria,-76.0576,-26.8396
Firmicutes,25.7476,-54.275
Bacteroidetes,57.0828,28.4658
Firmicutes,70.4586,45.6725
Bacteroidetes,87.3477,12.4626
Firmicutes,-20.53,56.7131
Bacteroidetes,12.7022,1.74596
Bacteroidetes,16.4917,25.9219
Firmicutes,-57.8301,16.8541
Firmicutes,19.5644,11.691
Firmicutes,-29.9659,-0.907878
Euryarchaeota,33.5487,63.8648
Bacteroidetes,17.8016,7.51463
Firmicutes,-19.8721,49.2197
Firmicutes,-17.0604,12.1714
Firmicutes,38.5886,19.5328
Actinobacteria,-30.1435,-61.9174
Firmicutes,-87.7631,-11.3624
Proteobacteria,68.3224,-24.3407
Firmicutes,57.1484,-12.4235
Firmicutes,-27.6437,30.3289
Actinobacteria,69.6868,-15.3596
Firmicutes,-27.7799,7.43288
Firmicutes,-6.10207,19.1966
Firmicutes,11.3719,40.9933
Verrucomicrobia,62.2973,6.64823
Bacteroidetes,17.3951,26.5628
Bacteroidetes,21.1571,32.3971
Proteobacteria,5.89147,-74.6748
Firmicutes,-29.9256,-0.816755
Firmicutes,33.9202,23.6977
Proteobacteria,30.4996,40.2607
Firmicutes,36.4059,-21.0825
Firmicutes,-49.3758,-33.6544
Proteobacteria,72.2605,-29.0776
Firmicutes,26.2178,23.504
Candidatus Melainabacteria,-7.06583,-62.8628
Firmicutes,-43.4013,-36.9081
Firmicutes,-19.3818,-14.4218
Firmicutes,-7.6405,-51.4079
Firmicutes,-3.50415,58.8873
Bacteroidetes,38.0368,-73.5316
Firmicutes,55.1873,12.1017
Firmicutes,-5.55868,-33.3265
Firmicutes,70.6727,23.6751
Firmicutes,-30.0855,-4.06294
Bacteroidetes,40.3264,-76.4729
Firmicutes,-27.6356,30.3294
Firmicutes,-21.1478,56.6883
Firmicutes,-48.8511,-64.5067
Firmicutes,41.6687,8.40396
Firmicutes,-57.9082,16.7226
Firmicutes,43.7502,14.3844
Bacteroidetes,23.8818,25.3995
Bacteroidetes,13.0945,1.95127
Bacteroidetes,56.1012,29.6196
Firmicutes,71.7611,-42.7427
Firmicutes,-88.3942,-12.0482
Firmicutes,25.2089,-25.0404
Firmicutes,-54.6777,1.43143
Bacteroidetes,87.4487,12.5027
Firmicutes,45.0277,-12.8004
Firmicutes,70.6433,46.3134
Firmicutes,-45.832,-16.8059
Bacteroidetes,48.0134,6.89365
Firmicutes,-27.8668,7.51067
Actinobacteria,-26.9753,-62.2414
Bacteroidetes,14.7083,8.5412
Actinobacteria,-28.4711,-67.2758
Bacteroidetes,-24.6119,-16.3384
Bacteroidetes,1.16694,-30.1128
Firmicutes,-33.6975,-0.341707
Proteobacteria,-14.3716,-11.3381
Bacteroidetes,23.9661,25.2664
Firmicutes,34.3218,24.7078
Firmicutes,41.8727,5.59449
Firmicutes,-41.4818,57.801
Actinobacteria,76.9371,-18.8149
Firmicutes,11.853,43.5356
Firmicutes,31.643,22.1537
Firmicutes,52.1725,-48.6134
Bacteroidetes,14.7036,3.02958
Bacteroidetes,12.789,-26.1446
Proteobacteria,-29.4805,-45.1442
Firmicutes,-32.7119,27.3661
Firmicutes,-41.6279,-36.9962
Firmicutes,-54.699,2.67265
Actinobacteria,9.82274,54.0102
Bacteroidetes,-1.30005,-30.9186
Firmicutes,17.8379,10.9029
Firmicutes,-29.5859,63.4627
Firmicutes,41.9014,15.484
Bacteroidetes,57.123,28.5432
Bacteroidetes,15.2228,25.9366
Firmicutes,-2.16823,-93.7194
Firmicutes,48.3622,-14.9094
Actinobacteria,-30.2146,-61.8823
Firmicutes,-29.0826,-2.67237
Firmicutes,51.2509,-49.0203
Firmicutes,-29.6202,-0.816287
Firmicutes,-34.5399,27.9976
Firmicutes,-41.0727,-58.3464
Firmicutes,71.1497,39.4193
Firmicutes,5.07384,-49.4444
Bacteroidetes,13.9328,2.50264
Firmicutes,-41.3898,-37.0208
Bacteroidetes,1.03682,-30.0944
Firmicutes,11.3983,43.315
Bacteroidetes,-24.6179,-16.3425
Firmicutes,-54.6973,2.66325
Firmicutes,-41.729,56.4207
Firmicutes,41.8311,5.14343
Bacteroidetes,12.4545,-25.6925
Firmicutes,25.6391,-0.95177
Firmicutes,38.7632,19.4749
Firmicutes,27.4813,19.2006
Firmicutes,41.3311,15.849
Actinobacteria,77.0857,-19.11
Firmicutes,9.42026,-31.5931
Bacteroidetes,-1.14957,25.8454
Bacteroidetes,57.1273,28.7857
Firmicutes,31.7025,22.2174
Firmicutes,-56.737,-26.4862
Bacteroidetes,-1.26752,-30.8928
Proteobacteria,-14.3815,-11.3417
Actinobacteria,7.00421,53.9879
Firmicutes,16.9259,62.2098
Firmicutes,-31.2659,19.9897
Firmicutes,-29.4657,63.5149
Actinobacteria,-28.5966,-67.2533
Bacteroidetes,51.1291,50.6734
Actinobacteria,-30.0325,-61.8837
Firmicutes,29.8668,0.387021
Firmicutes,17.8578,-5.12063
Firmicutes,-7.29017,59.7082
Firmicutes,-31.7599,-71.6987
Firmicutes,-16.9971,-8.14071
Firmicutes,26.8488,-12.0615
Firmicutes,13.8098,41.0257
Firmicutes,-54.6777,2.7812
Firmicutes,-88.4083,-12.0762
Firmicutes,20.7143,-33.4803
Firmicutes,-45.0027,-37.9494
Bacteroidetes,3.36433,17.2822
Firmicutes,10.1995,-43.0441
Firmicutes,32.1189,-35.6225
Firmicutes,-29.8441,62.4257
Firmicutes,22.0139,-58.4193
Firmicutes,40.8854,-58.733
Firmicutes,-32.2506,-74.3661
Bacteroidetes,16.3032,1.81144
Firmicutes,-50.6797,24.7976
Firmicutes,-8.52597,-50.2912
Firmicutes,8.24465,-33.4189
Firmicutes,17.0705,12.5698
Firmicutes,-20.8746,56.7272
Firmicutes,11.7341,-5.46248
Actinobacteria,88.3958,-18.8032
Bacteroidetes,-24.623,-16.3319
Actinobacteria,-28.0854,-68.3883
Firmicutes,42.0084,7.7044
Firmicutes,-56.8977,-26.4845
Firmicutes,3.28443,-62.9022
Firmicutes,-27.4091,44.1296
Bacteroidetes,-35.509,-23.408
Firmicutes,45.2592,-12.891
Bacteroidetes,-1.57165,-28.5331
Firmicutes,38.1144,-5.23801
Bacteroidetes,57.0217,26.7792
Firmicutes,9.33458,-42.2599
Firmicutes,-87.8046,-11.4107
Firmicutes,30.3258,20.0845
Firmicutes,-13.9284,61.8311
Bacteroidetes,12.9216,1.82153
Firmicutes,-19.1267,-14.8858
Firmicutes,-29.5591,62.353
Bacteroidetes,48.6408,9.56223
Firmicutes,28.6952,0.0849391
Firmicutes,-41.094,-58.4878
Actinobacteria,89.0872,-19.1151
Bacteroidetes,-84.858,-30.7291
Bacteroidetes,-24.5753,-16.2358
Firmicutes,17.8726,-5.12289
Firmicutes,-25.0886,36.557
Firmicutes,-43.253,-36.7978
Firmicutes,-47.6555,-26.1219
Firmicutes,-27.3823,44.1416
Firmicutes,28.6287,-38.583
Firmicutes,-21.0903,57.1117
Firmicutes,10.4127,42.9473
Firmicutes,-14.2866,-4.86428
Firmicutes,-43.2613,49.0768
Firmicutes,-52.752,-1.17346
Firmicutes,-41.8478,56.4758
Bacteroidetes,3.41458,17.4765
Firmicutes,49.3022,-2.96991
Bacteroidetes,54.7888,27.5771
Bacteroidetes,12.4257,3.98397
Firmicutes,-64.0899,-11.3281
Firmicutes,-41.98,-35.3372
Firmicutes,38.511,19.5842
Firmicutes,24.26,18.799
Firmicutes,18.9963,17.1032
Firmicutes,-19.7104,49.8816
Firmicutes,27.4719,-8.79595
Proteobacteria,75.8281,-27.6348
Bacteroidetes,16.9571,26.0759
Bacteroidetes,46.7258,7.37063
Firmicutes,-9.10136,42.1962
Bacteroidetes,24.0211,25.7395
Bacteroidetes,45.4911,3.03768
Firmicutes,26.573,-10.0944
Firmicutes,53.7439,-5.02266
Firmicutes,-6.48955,-34.6119
Actinobacteria,3.1134,36.8669
Bacteroidetes,13.8275,3.66211
Firmicutes,-56.4918,-32.4771
Firmicutes,-55.6303,-15.0745
Firmicutes,-31.4903,0.985187
Bacteroidetes,57.3117,27.6207
Bacteroidetes,12.1964,-24.9163
Firmicutes,8.33975,-60.2906
Bacteroidetes,-35.6584,-22.9551
Firmicutes,28.6216,-38.8936
Bacteroidetes,49.8053,7.8893
Proteobacteria,15.1217,68.6239
Firmicutes,-4.29861,-32.5919
Bacteroidetes,22.4991,-8.17746
Firmicutes,-43.3868,-36.4809
Firmicutes,42.8584,-12.512
Firmicutes,11.365,-32.0863
Firmicutes,21.5578,3.97631
Fusobacteria,13.4274,-84.5942
Proteobacteria,4.41937,-12.3626
Actinobacteria,-29.9232,-61.9396
Firmicutes,-55.4379,12.4325
Firmicutes,57.8403,-0.324757
Firmicutes,34.6971,25.4752
Firmicutes,-36.4369,27.141
Bacteroidetes,-24.5548,-16.4106
Firmicutes,15.9003,-70.705
Bacteroidetes,1.09039,-30.0822
Proteobacteria,23.9753,48.8063
Proteobacteria,30.7301,40.6878
Bacteroidetes,-84.5985,-31.3634
Firmicutes,78.9612,2.66659
Firmicutes,-54.6651,1.43125
Firmicutes,-54.6838,1.41931
Firmicutes,-6.50414,-33.5031
Bacteroidetes,56.7581,28.2261
Firmicutes,-45.8298,-16.7926
Firmicutes,14.174,-48.8279
Bacteroidetes,-1.14353,25.8297
Firmicutes,33.9194,23.7557
Firmicutes,-29.929,-0.775775
Bacteroidetes,13.881,2.43497
Firmicutes,24.4721,-15.8888
Proteobacteria,26.2137,43.4003
Firmicutes,-42.913,-36.0457
Firmicutes,-63.0124,13.8924
Firmicutes,-57.1515,-29.8108
Bacteroidetes,24.0478,25.227
Actinobacteria,-26.975,-62.2405
Proteobacteria,-34.497,-40.8603
Bacteroidetes,-21.801,-15.8047
Firmicutes,-26.8306,66.3236
Firmicutes,-18.5824,37.5754
Firmicutes,10.967,-30.0369
Firmicutes,-19.1157,-14.9407
Bacteroidetes,16.445,7.09754
Firmicutes,-25.2605,38.8334
Firmicutes,-87.7997,-11.3434
Bacteroidetes,40.4925,-76.6062
Firmicutes,-20.9426,56.1446
Firmicutes,20.0565,63.9104
Firmicutes,-16.9156,-8.23038
Bacteroidetes,19.9645,34.6543
Firmicutes,4.9191,-59.0259
Firmicutes,-4.39946,-32.5491
Bacteroidetes,-26.2241,-16.4786
Bacteroidetes,16.3203,27.7736
Firmicutes,-47.9389,-26.892
Firmicutes,13.7127,-68.8772
Bacteroidetes,57.3359,27.0607
Proteobacteria,30.724,40.1963
Proteobacteria,15.1242,68.6229
Firmicutes,79.0094,3.82714
Firmicutes,8.37237,-60.3286
Bacteroidetes,22.5318,-8.16927
Firmicutes,26.3476,-1.53038
Firmicutes,-18.7672,47.1135
Firmicutes,-8.74821,42.6698
Firmicutes,-42.1866,-35.5922
Actinobacteria,7.11989,57.193
Firmicutes,40.9789,4.51703
Firmicutes,-15.6165,39.8462
Firmicutes,28.5437,-39.0181
Bacteroidetes,-34.6905,-23.7947
Bacteroidetes,12.1026,-24.9918
Firmicutes,-54.7468,1.24076
Firmicutes,-26.4479,-4.17543
Firmicutes,25.5417,-28.7317
Firmicutes,-33.4247,-5.79552
Firmicutes,-56.8475,-33.3774
Bacteroidetes,23.7587,26.5877
Proteobacteria,6.68414,-12.6161
Bacteroidetes,1.01113,-30.1725
Actinobacteria,-27.4434,-68.8048
Firmicutes,-32.693,28.0122
Firmicutes,70.6222,45.7944
Bacteroidetes,12.5389,3.78353
Proteobacteria,-75.847,-25.5981
Firmicutes,49.9507,-2.63652
Bacteroidetes,-40.9887,-8.05607
Firmicutes,-41.3675,-56.9204
Bacteroidetes,51.1552,50.7557
Bacteroidetes,-25.326,-16.1516
Firmicutes,-5.15946,-33.9606
Bacteroidetes,12.0708,9.23097
Bacteroidetes,12.8886,3.77001
Firmicutes,13.5196,-69.3399
Bacteroidetes,-41.2689,23.2362
Bacteroidetes,57.8368,30.0985
Firmicutes,-4.4533,15.2094
Actinobacteria,7.22491,57.4907
Firmicutes,31.2337,-57.3189
Bacteroidetes,-31.5506,-10.839
Firmicutes,28.0187,24.1467
Proteobacteria,8.09482,-75.0319
Firmicutes,-41.8867,56.5852
Bacteroidetes,-0.667392,18.0868
Firmicutes,-63.8991,-11.6014
Proteobacteria,69.423,-24.0287
Firmicutes,26.8271,-10.208
Actinobacteria,7.36159,56.5297
Bacteroidetes,-84.6443,-31.3113
Firmicutes,-4.76396,-34.3536
Bacteroidetes,55.4321,26.0535
Firmicutes,-64.0411,-11.7308
Bacteroidetes,12.1406,-25.2118
Firmicutes,40.9005,-58.7279
Firmicutes,-7.84383,42.8262
Firmicutes,16.6207,44.2967
Firmicutes,25.7481,-54.275
Bacteroidetes,15.8217,29.0952
Bacteroidetes,11.8815,3.74324
Firmicutes,20.1386,12.8198
Firmicutes,-35.2031,-7.53947
Bacteroidetes,24.3569,32.691
Firmicutes,53.6911,-4.86068
Bacteroidetes,41.1712,-77.5417
Firmicutes,65.8921,-44.7877
Firmicutes,28.8673,23.5678
Bacteroidetes,55.7906,26.5277
Bacteroidetes,46.958,7.81511
Actinobacteria,-29.8582,-62.0017
Firmicutes,-19.4049,-8.61436
Actinobacteria,7.99562,54.4289
Firmicutes,-88.3393,-11.6282
Bacteroidetes,12.0147,3.70842
Actinobacteria,-24.8786,-68.2794
Actinobacteria,-28.1087,-68.3989
Firmicutes,32.1322,-57.0761
Verrucomicrobia,60.4188,6.32309
Firmicutes,61.4436,-3.8515
Bacteroidetes,23.8994,27.1536
Bacteroidetes,21.0685,34.5645
Firmicutes,26.9226,-12.1165
Bacteroidetes,1.04606,-30.1688
Bacteroidetes,58.0612,25.8904
Firmicutes,-8.69562,42.7283
Firmicutes,-5.78626,69.4961
Fusobacteria,-22.9697,5.37937
Firmicutes,-32.3188,-74.3546
Firmicutes,-47.5689,-26.3822
Firmicutes,38.7359,19.4327
Firmicutes,70.6187,46.3522
Firmicutes,-26.4311,-4.16793
Firmicutes,-63.7372,-12.0257
Firmicutes,12.3033,-12.4092
Firmicutes,32.087,23.7093
Firmicutes,-18.9037,47.4473
Firmicutes,-4.06913,-32.9279
Firmicutes,17.7151,17.9211
Firmicutes,28.3841,-39.1828
Firmicutes,24.7612,17.1632
Firmicutes,45.2103,-12.8966
Firmicutes,-41.3183,-36.1344
Firmicutes,49.0735,-3.01171
Firmicutes,12.3277,36.7296
Firmicutes,50.0008,-0.256115
Firmicutes,-18.8991,47.4485
Bacteroidetes,23.9361,-8.20182
Bacteroidetes,16.4762,7.14231
Firmicutes,51.0035,-34.8277
Proteobacteria,4.07191,-13.5338
Firmicutes,57.1359,-6.01419
Firmicutes,26.6622,-12.1251
Firmicutes,-2.33391,57.9014
Firmicutes,-63.6942,-12.0323
Firmicutes,49.1528,-3.00935
Firmicutes,-5.18371,70.6104
Firmicutes,48.53,0.471817
Fusobacteria,-23.5346,5.19433
Firmicutes,44.6433,-12.4454
Firmicutes,18.7472,17.4059
Firmicutes,-41.4986,-37.1762
Firmicutes,-23.0121,-41.2075
Firmicutes,-26.4272,-4.16588
Bacteroidetes,-5.2121,6.43003
Firmicutes,-16.0677,11.532
Firmicutes,-45.627,-16.999
Firmicutes,24.7834,17.1528
Bacteroidetes,18.0861,34.8162
Firmicutes,-4.5508,15.3642
Bacteroidetes,43.3797,-76.6931
Bacteroidetes,12.1638,8.17959
Bacteroidetes,-12.0437,7.54353
Firmicutes,26.5655,-10.1252
Bacteroidetes,0.590939,15.4784
Proteobacteria,-74.722,-26.2625
Bacteroidetes,47.199,7.98102
Proteobacteria,6.12804,-11.4483
Bacteroidetes,-24.2369,-16.1174
Firmicutes,-19.9171,49.2051
Bacteroidetes,67.4201,-10.2079
Bacteroidetes,13.151,-25.9229
Firmicutes,-4.3576,-32.5381
Bacteroidetes,14.6891,2.75489
Firmicutes,30.0085,-55.7082
Proteobacteria,-34.5446,-40.7499
Firmicutes,24.6087,2.09675
Firmicutes,-15.9893,-50.6295
Firmicutes,-8.1094,-50.5373
Firmicutes,-15.957,-50.5864
Firmicutes,-45.1303,49.785
Firmicutes,-0.00257824,31.5041
Firmicutes,34.0287,23.8179
Firmicutes,30.0257,-55.7048
Proteobacteria,-74.2646,-27.2069
Firmicutes,32.3666,-68.3572
Firmicutes,53.8444,-5.38372
Firmicutes,-4.64916,-33.7236
Firmicutes,25.2614,21.2782
Firmicutes,-4.49138,15.2728
Firmicutes,25.2661,55.7979
Firmicutes,61.4865,-3.81846
Bacteroidetes,18.0278,34.9369
Bacteroidetes,-1.59872,26.673
Bacteroidetes,45.4346,2.76408
Firmicutes,12.375,39.1129
Proteobacteria,13.9952,68.77
Firmicutes,38.4774,-5.29629
Firmicutes,27.4987,-8.82189
Firmicutes,-4.8076,-30.1951
Firmicutes,-0.831461,13.081
Proteobacteria,5.90699,-76.0033
Bacteroidetes,30.8236,-81.0993
Firmicutes,-63.0057,-29.168
Firmicutes,57.3386,-12.7025
Firmicutes,-15.0748,-51.05
Firmicutes,26.7372,88.8617
Firmicutes,30.1844,-56.7774
Firmicutes,48.5405,-64.786
Firmicutes,50.0206,-0.262817
Firmicutes,-63.5624,-13.1719
Proteobacteria,3.19743,-71.9453
Bacteroidetes,18.2842,7.13273
Proteobacteria,3.22416,-71.9574
Proteobacteria,-0.422379,-78.4859
Firmicutes,49.2116,-2.99775
Proteobacteria,3.53332,-77.6592
Bacteroidetes,46.7527,7.00443
Bacteroidetes,-1.58947,26.6576
Bacteroidetes,12.0163,3.82359
Firmicutes,-15.0817,-51.031
Bacteroidetes,18.0245,34.9381
Bacteroidetes,56.0348,25.1872
Proteobacteria,-74.3134,-27.2165
Bacteroidetes,30.7413,-80.8883
Proteobacteria,13.9643,69.1092
Bacteroidetes,21.1917,23.5299
Firmicutes,-9.09767,42.2006
Bacteroidetes,-38.1158,-8.97587
Bacteroidetes,-9.68614,8.94667
Firmicutes,-45.8938,20.2004
Firmicutes,-5.36332,66.6583
Bacteroidetes,-30.9144,-22.8315
Firmicutes,-47.967,15.5104
Proteobacteria,1.11982,92.9029
Actinobacteria,8.27282,55.2604
Actinobacteria,-29.8819,-61.9867
Firmicutes,-48.516,18.327
Bacteroidetes,-5.16051,28.6451
Firmicutes,-46.3665,-16.8415
Bacteroidetes,-26.5198,-11.9133
Firmicutes,71.3761,24.5447
Firmicutes,-2.18353,-93.7357
Firmicutes,24.4936,-23.8278
Firmicutes,16.8025,-15.0619
Firmicutes,23.3248,-60.0817
Firmicutes,-43.3772,48.9089
Firmicutes,4.67841,22.2032
Firmicutes,6.62888,15.0716
Bacteroidetes,-12.6177,16.4181
Firmicutes,-19.2546,40.4607
Proteobacteria,-1.30933,-51.2008
Firmicutes,-42.7666,-35.889
Firmicutes,3.3274,69.2372
Firmicutes,-34.2012,-72.9649
Bacteroidetes,25.9386,11.6553
Firmicutes,70.5712,46.3307
Firmicutes,57.2696,-12.6304
Firmicutes,57.5225,-56.1772
Bacteroidetes,-24.6641,-16.285
Euryarchaeota,34.05,63.6454
Firmicutes,-32.3747,-49.7674
Firmicutes,28.7668,-39.6561
Firmicutes,20.1967,12.1178
Firmicutes,24.2834,-23.5296
Proteobacteria,-33.48,-41.0432
Actinobacteria,10.0797,54.3492
Bacteroidetes,20.1408,34.5385
Firmicutes,-54.6766,1.45686
Firmicutes,24.2846,-37.397
Bacteroidetes,0.939943,-29.8715
Bacteroidetes,12.3255,-25.1612
Firmicutes,-38.0708,-4.10804
Actinobacteria,88.303,-18.7815
Firmicutes,-39.996,-15.2153
Firmicutes,-36.2663,11.1916
Bacteroidetes,31.4958,-78.5432
Firmicutes,-7.77482,42.8738
Bacteroidetes,-24.6017,-16.6192
Actinobacteria,82.9054,-15.1117
Actinobacteria,69.7327,-15.7573
Bacteroidetes,22.5427,-8.18599
Bacteroidetes,-0.870197,26.3573
Firmicutes,4.90443,-59.064
Bacteroidetes,41.8473,-76.6754
Bacteroidetes,14.359,2.73537
Firmicutes,-41.3822,-37.2355
Proteobacteria,-38.5823,-45.3992
Proteobacteria,54.8242,57.2444
Firmicutes,53.3367,-60.403
Proteobacteria,25.9099,43.2736
Spirochaetes,11.9079,-86.5402
Firmicutes,-88.366,-12.1261
Firmicutes,30.0019,-55.7155
Bacteroidetes,-10.2344,18.7482
Bacteroidetes,-16.0685,5.92047
Firmicutes,42.9018,-48.9081
Firmicutes,40.3313,-57.9203
Firmicutes,1.76717,68.5379
Firmicutes,-2.18164,-93.6797
Bacteroidetes,18.6218,33.9839
Bacteroidetes,55.599,28.6097
Firmicutes,-19.1128,47.3012
Firmicutes,-66.066,-34.5456
Bacteroidetes,-13.4003,26.4658
Actinobacteria,8.25127,55.4204
Bacteroidetes,12.7988,-26.2111
Proteobacteria,-38.5676,-45.3952
Bacteroidetes,-13.3985,26.4649
Proteobacteria,3.55783,-13.2814
Firmicutes,-67.2485,-33.5639
Firmicutes,-16.6696,12.6336
Firmicutes,-88.5769,-12.1255
Firmicutes,59.0464,-53.2698
Bacteroidetes,22.6529,27.0162
Bacteroidetes,18.5906,34.0587
Bacteroidetes,-26.1247,-16.3911
Bacteroidetes,57.0792,28.6488
Firmicutes,-9.04074,42.1866
Bacteroidetes,31.1897,-81.1462
Firmicutes,-2.18924,-93.6952
Proteobacteria,60.0536,58.5049
Bacteroidetes,-16.0731,5.93796
Firmicutes,1.76838,68.5415
Actinobacteria,-26.971,-62.2396
Firmicutes,20.0479,12.0065
Firmicutes,8.41549,-60.313
Firmicutes,-33.6052,26.5869
Firmicutes,-46.2007,-49.1366
Firmicutes,12.9048,36.8454
Firmicutes,-29.1645,8.05679
Proteobacteria,-33.4105,-44.0413
Firmicutes,27.8868,23.9142
Bacteroidetes,-24.6129,-16.6551
Firmicutes,22.0848,-58.3895
Firmicutes,-7.89177,42.8896
Firmicutes,-19.3422,47.0443
Firmicutes,-45.854,-16.7422
Firmicutes,8.57656,-29.4448
Bacteroidetes,2.49763,15.9278
Bacteroidetes,55.6048,29.4484
Firmicutes,-31.2772,1.43725
Firmicutes,-41.0445,-58.577
Firmicutes,-42.4916,-29.7574
Bacteroidetes,24.6582,25.4479
Firmicutes,-11.0474,-55.5155
Firmicutes,-26.2951,65.3455
Firmicutes,-34.5591,-1.67703
Firmicutes,28.732,-38.2632
Firmicutes,33.9049,23.6555
Bacteroidetes,15.5551,28.2223
Actinobacteria,9.06016,55.6573
Firmicutes,-43.8498,-34.5139
Firmicutes,-57.4619,17.1456
Firmicutes,37.6357,40.5949
Firmicutes,-27.4709,44.2565
Actinobacteria,-28.1365,-68.3963
Firmicutes,24.5472,-22.504
Firmicutes,71.3297,24.4078
Firmicutes,-30.8023,61.7509
Firmicutes,79.9154,-8.3193
Proteobacteria,67.0175,9.69536
Bacteroidetes,24.6417,25.4485
Firmicutes,57.4776,-12.835
Firmicutes,-15.9621,-50.6559
Firmicutes,38.9256,19.374
Firmicutes,-61.6528,-30.1842
Firmicutes,-27.6228,30.4183
Proteobacteria,6.27573,-73.654
Firmicutes,65.7871,-44.5411
Firmicutes,8.31315,-7.98361
Firmicutes,31.9893,-35.7711
Firmicutes,79.161,2.97022
Verrucomicrobia,61.6638,3.69157
Actinobacteria,-24.1445,-66.9726
Bacteroidetes,48.1584,6.74479
Firmicutes,-2.13208,-93.7469
Firmicutes,-4.5576,15.3879
Firmicutes,17.6876,17.9321
Firmicutes,-4.5136,15.3104
Proteobacteria,6.28779,-73.8639
Firmicutes,-19.0538,40.3952
Firmicutes,-5.75182,-33.2033
Firmicutes,-43.4925,48.5717
Firmicutes,42.2177,5.64229
Firmicutes,-27.6063,30.2921
Proteobacteria,29.8395,41.8024
Firmicutes,-41.3651,-56.7992
Verrucomicrobia,61.7078,3.65385
Firmicutes,21.4847,1.07831
Firmicutes,-0.822915,13.096
Firmicutes,-15.8963,-50.596
Firmicutes,29.2408,-38.2794
Firmicutes,-7.81615,42.9569
Firmicutes,-43.1038,-36.721
Firmicutes,-27.6933,13.6366
Firmicutes,45.2407,-13.083
Firmicutes,-26.4319,-4.16665
Firmicutes,-56.2955,-28.7841
Firmicutes,65.7929,-44.5474
Firmicutes,-46.0457,-48.6793
Firmicutes,-41.7528,56.4647
Bacteroidetes,20.6195,21.9664
Bacteroidetes,-23.9914,-16.611
Firmicutes,-29.0362,64.999
Firmicutes,-54.4355,2.9013
Firmicutes,27.5238,-8.77086
Firmicutes,-4.50507,15.2986
Bacteroidetes,42.3138,-75.6566
Firmicutes,-48.4852,-26.6842
Bacteroidetes,31.1926,-78.9522
Proteobacteria,6.71532,-11.0743
Actinobacteria,-27.5634,-68.7421
Proteobacteria,46.3385,17.8239
Bacteroidetes,56.7768,26.5896
Firmicutes,-36.6066,26.4289
Firmicutes,-7.90165,43.0595
Firmicutes,-15.1237,9.32199
Firmicutes,8.68882,-60.2119
Bacteroidetes,13.635,8.66047
Firmicutes,78.0244,23.7932
Bacteroidetes,12.213,-25.0334
Firmicutes,-45.799,-16.825
Firmicutes,57.2691,-56.2302
Bacteroidetes,-24.4527,-16.2609
Firmicutes,40.2706,45.2663
Firmicutes,-6.16988,67.2703
Firmicutes,-56.9987,-13.8019
Bacteroidetes,18.2304,33.3753
Proteobacteria,-75.7658,-25.7409
Firmicutes,-20.9476,56.1825
Bacteroidetes,20.7556,22.2119
Firmicutes,-71.0505,-15.0026
